program-name,optimization-name,execution-time
readnum-constant-prop.lisp,Constant propagation and CSE and Peephole,713602.8998502297
readnum-constant-prop.lisp,Constant propagation and Inlining and CSE,711215.8000381896
readnum-constant-prop.lisp,Constant propagation and Inlining and CSE and Peephole,751492.5000577932
readnum-constant-prop.lisp,Constant propagation and Inlining and Peephole,724842.799900216
readnum-constant-prop.lisp,Constant propagation and inlining,715441.7999117868
readnum-constant-prop.lisp,Inlining,724917.9001519224
readnum-constant-prop.lisp,Inlining and CSE,712210.799974855
readnum-constant-prop.lisp,Inlining and CSE and Peephole,721955.9000077425
readnum-constant-prop.lisp,Inlining and Peephole,706776.6000545816
readnum-constant-prop.lisp,No optimizations,759732.4001835659
readnum-constant-prop.lisp,Peephole,720478.1999462284
readnum-let-def.lisp,CSE and Peephole,1428591.7997767683
readnum-let-def.lisp,Common subexpression elimination,736081.2996921595
readnum-let-def.lisp,Constant Propagation and Peephole,714503.9999159053
readnum-let-def.lisp,Constant propagation,721141.9000668684
readnum-let-def.lisp,Constant propagation and CSE,727639.9999682326
readnum-let-def.lisp,Constant propagation and CSE and Peephole,740482.5002595317
readnum-let-def.lisp,Constant propagation and Inlining and CSE,877999.0999755682
readnum-let-def.lisp,Constant propagation and Inlining and CSE and Peephole,745769.3998730974
readnum-let-def.lisp,Constant propagation and Inlining and Peephole,749535.4002458043
readnum-let-def.lisp,Constant propagation and inlining,715254.399983678
readnum-let-def.lisp,Inlining,717417.9001594894
readnum-let-def.lisp,Inlining and CSE,721720.4998596571
readnum-let-def.lisp,Inlining and CSE and Peephole,731537.8003113437
readnum-let-def.lisp,Inlining and Peephole,872820.9999389946
readnum-let-def.lisp,No optimizations,759914.8000736022
readnum-let-def.lisp,Peephole,728221.0997800576
recursive-cse.lisp,CSE and Peephole,780384.9999618251
recursive-cse.lisp,Common subexpression elimination,743885.9000103548
recursive-cse.lisp,Constant Propagation and Peephole,751401.9001973793
recursive-cse.lisp,Constant propagation,745792.3999027116
recursive-cse.lisp,Constant propagation and CSE,742160.6998832431
recursive-cse.lisp,Constant propagation and CSE and Peephole,731506.2000998296
recursive-cse.lisp,Constant propagation and Inlining and CSE,777430.4001941346
recursive-cse.lisp,Constant propagation and Inlining and CSE and Peephole,750200.1997636398
recursive-cse.lisp,Constant propagation and Inlining and Peephole,753593.9999797847
recursive-cse.lisp,Constant propagation and inlining,747100.7997082779
recursive-cse.lisp,Inlining,749245.4002203885
recursive-cse.lisp,Inlining and CSE,750863.8998842798
recursive-cse.lisp,Inlining and CSE and Peephole,747734.0001059929
recursive-cse.lisp,Inlining and Peephole,795731.6000101855
recursive-cse.lisp,No optimizations,832477.7001689654
recursive-cse.lisp,Peephole,760166.6999107692
recursive-inline.lisp,CSE and Peephole,945050.1001992961
recursive-inline.lisp,Common subexpression elimination,689858.4997543367
recursive-inline.lisp,Constant Propagation and Peephole,1174171.6996766627
recursive-inline.lisp,Constant propagation,700379.6999924816
recursive-inline.lisp,Constant propagation and CSE,971873.1998873409
recursive-inline.lisp,Constant propagation and CSE and Peephole,972362.1002194704
recursive-inline.lisp,Constant propagation and Inlining and CSE,971742.999900016
recursive-inline.lisp,Constant propagation and Inlining and CSE and Peephole,996851.7999368487
recursive-inline.lisp,Constant propagation and Inlining and Peephole,976315.5001564883
recursive-inline.lisp,Constant propagation and inlining,887329.0000337875
recursive-inline.lisp,Inlining,724819.7998706019
recursive-inline.lisp,Inlining and CSE,974785.6998728821
recursive-inline.lisp,Inlining and CSE and Peephole,967336.69997775
recursive-inline.lisp,Inlining and Peephole,1107973.6999818124
recursive-inline.lisp,No optimizations,741710.1998726139
recursive-inline.lisp,Peephole,709396.0000929656
recursive-inlining.lisp,CSE and Peephole,4318179.300025804
recursive-inlining.lisp,Common subexpression elimination,4507538.100006059
recursive-inlining.lisp,Constant Propagation and Peephole,4593959.800331504
recursive-inlining.lisp,Constant propagation,4350063.300080365
recursive-inlining.lisp,Constant propagation and CSE,4409975.0000896165
recursive-inlining.lisp,Constant propagation and CSE and Peephole,6608784.399941214
recursive-inlining.lisp,Constant propagation and Inlining and CSE,4286434.7000431735
recursive-inlining.lisp,Constant propagation and Inlining and CSE and Peephole,4423825.900084921
recursive-inlining.lisp,Constant propagation and Inlining and Peephole,4184246.8999675475
recursive-inlining.lisp,Constant propagation and inlining,4238422.1000247635
recursive-inlining.lisp,Inlining,4542338.499959442
recursive-inlining.lisp,Inlining and CSE,4161201.399983838
recursive-inlining.lisp,Inlining and CSE and Peephole,5091347.900088294
recursive-inlining.lisp,Inlining and Peephole,4344963.6999866925
recursive-inlining.lisp,No optimizations,4485063.700121827
recursive-inlining.lisp,Peephole,5000300.499887089
repeat-constant-calculation.lisp,CSE and Peephole,719827.8999567265
repeat-constant-calculation.lisp,Common subexpression elimination,831478.2000525156
repeat-constant-calculation.lisp,Constant Propagation and Peephole,894733.799941605
repeat-constant-calculation.lisp,Constant propagation,829940.4002173105
repeat-constant-calculation.lisp,Constant propagation and CSE,700672.2000369336
repeat-constant-calculation.lisp,Constant propagation and CSE and Peephole,706662.9998007556
repeat-constant-calculation.lisp,Constant propagation and Inlining and CSE,710196.4998582844
repeat-constant-calculation.lisp,Constant propagation and Inlining and CSE and Peephole,720883.2998003345
repeat-constant-calculation.lisp,Constant propagation and Inlining and Peephole,696125.7997318171
repeat-constant-calculation.lisp,Constant propagation and inlining,751547.6001572097
repeat-constant-calculation.lisp,Inlining,705849.2999931332
repeat-constant-calculation.lisp,Inlining and CSE,1192043.9999812515
repeat-constant-calculation.lisp,Inlining and CSE and Peephole,702779.2002190836
repeat-constant-calculation.lisp,Inlining and Peephole,877796.699933242
repeat-constant-calculation.lisp,No optimizations,1084060.5002158554
repeat-constant-calculation.lisp,Peephole,715496.3997891173
short-func-few-calls.lisp,CSE and Peephole,671574.9997965759
short-func-few-calls.lisp,Common subexpression elimination,839603.4001634689
short-func-few-calls.lisp,Constant Propagation and Peephole,653848.3998156153
short-func-few-calls.lisp,Constant propagation,671179.5998853631
short-func-few-calls.lisp,Constant propagation and CSE,664519.7998295771
short-func-few-calls.lisp,Constant propagation and CSE and Peephole,670882.7000693418
short-func-few-calls.lisp,Constant propagation and Inlining and CSE,671356.5999234561
short-func-few-calls.lisp,Constant propagation and Inlining and CSE and Peephole,656125.1000675838
short-func-few-calls.lisp,Constant propagation and Inlining and Peephole,669142.4001473933
short-func-few-calls.lisp,Constant propagation and inlining,663439.2000705702
short-func-few-calls.lisp,Inlining,666298.7001618603
short-func-few-calls.lisp,Inlining and CSE,662942.400231259
short-func-few-calls.lisp,Inlining and CSE and Peephole,664830.399909988
short-func-few-calls.lisp,Inlining and Peephole,670348.2002194505
short-func-few-calls.lisp,No optimizations,698974.5997998398
short-func-few-calls.lisp,Peephole,676262.2000678675
simple-inline.lisp,CSE and Peephole,689406.6998938797
simple-inline.lisp,Common subexpression elimination,702765.0997770252
simple-inline.lisp,Constant Propagation and Peephole,731897.5000089267
simple-inline.lisp,Constant propagation,690607.4999278644
simple-inline.lisp,Constant propagation and CSE,718963.8999989256
simple-inline.lisp,Constant propagation and CSE and Peephole,963796.1000407813
simple-inline.lisp,Constant propagation and Inlining and CSE,733248.9996770164
simple-inline.lisp,Constant propagation and Inlining and CSE and Peephole,753121.6000643326
simple-inline.lisp,Constant propagation and Inlining and Peephole,960330.7000361383
simple-inline.lisp,Constant propagation and inlining,716803.3000198193
simple-inline.lisp,Inlining,715986.800059909
simple-inline.lisp,Inlining and CSE,693124.1001439048
simple-inline.lisp,Inlining and CSE and Peephole,906111.500080442
simple-inline.lisp,Inlining and Peephole,711922.600021353
simple-inline.lisp,No optimizations,743601.2998368824
simple-inline.lisp,Peephole,704216.3000733126
sporadic-subexpressions.lisp,CSE and Peephole,699346.6999119846
sporadic-subexpressions.lisp,Common subexpression elimination,888713.4998076363
sporadic-subexpressions.lisp,Constant Propagation and Peephole,691748.9998158999
sporadic-subexpressions.lisp,Constant propagation,682430.80022512
sporadic-subexpressions.lisp,Constant propagation and CSE,668252.2998744389
sporadic-subexpressions.lisp,Constant propagation and CSE and Peephole,665746.6001342982
sporadic-subexpressions.lisp,Constant propagation and Inlining and CSE,670752.999940305
sporadic-subexpressions.lisp,Constant propagation and Inlining and CSE and Peephole,678115.1998438872
sporadic-subexpressions.lisp,Constant propagation and Inlining and Peephole,675155.1001798362
sporadic-subexpressions.lisp,Constant propagation and inlining,660872.0002986956
sporadic-subexpressions.lisp,Inlining,681085.7001255499
sporadic-subexpressions.lisp,Inlining and CSE,675660.4998372495
sporadic-subexpressions.lisp,Inlining and CSE and Peephole,683022.2999269608
sporadic-subexpressions.lisp,Inlining and Peephole,676830.700103892
sporadic-subexpressions.lisp,No optimizations,733937.6999880187
sporadic-subexpressions.lisp,Peephole,659855.1000934094
subsequent_leaf_functions.lisp,CSE and Peephole,709389.999974519
subsequent_leaf_functions.lisp,Common subexpression elimination,709991.599796922
subsequent_leaf_functions.lisp,Constant Propagation and Peephole,707102.2999298293
subsequent_leaf_functions.lisp,Constant propagation,717201.600127737
subsequent_leaf_functions.lisp,Constant propagation and CSE,704317.9997708648
subsequent_leaf_functions.lisp,Constant propagation and CSE and Peephole,689795.9003254073
subsequent_leaf_functions.lisp,Constant propagation and Inlining and CSE,725035.1998663973
subsequent_leaf_functions.lisp,Constant propagation and Inlining and CSE and Peephole,704089.5998216001
subsequent_leaf_functions.lisp,Constant propagation and Inlining and Peephole,690744.2002557218
subsequent_leaf_functions.lisp,Constant propagation and inlining,695224.1001272341
subsequent_leaf_functions.lisp,Inlining,722046.6002763715
subsequent_leaf_functions.lisp,Inlining and CSE,701786.7999820737
subsequent_leaf_functions.lisp,Inlining and CSE and Peephole,720665.5998743372
subsequent_leaf_functions.lisp,Inlining and Peephole,689311.0999953933
subsequent_leaf_functions.lisp,No optimizations,727275.8997714845
subsequent_leaf_functions.lisp,Peephole,707897.1000737511
sumOfLISmke2.lisp,CSE and Peephole,695024.2001039442
sumOfLISmke2.lisp,Common subexpression elimination,713919.8998629581
sumOfLISmke2.lisp,Constant Propagation and Peephole,692299.1000465117
sumOfLISmke2.lisp,Constant propagation,704173.1998469913
sumOfLISmke2.lisp,Constant propagation and CSE,696584.5997910947
sumOfLISmke2.lisp,Constant propagation and CSE and Peephole,702211.09999693
sumOfLISmke2.lisp,Constant propagation and Inlining and CSE,698858.3001657389
sumOfLISmke2.lisp,Constant propagation and Inlining and CSE and Peephole,693160.2998520248
sumOfLISmke2.lisp,Constant propagation and Inlining and Peephole,724624.8998853844
sumOfLISmke2.lisp,Constant propagation and inlining,704056.5000352217
sumOfLISmke2.lisp,Inlining,701178.6998191383
sumOfLISmke2.lisp,Inlining and CSE,697559.3998504337
sumOfLISmke2.lisp,Inlining and CSE and Peephole,709427.0997185959
sumOfLISmke2.lisp,Inlining and Peephole,712278.9000277407
sumOfLISmke2.lisp,No optimizations,737131.3000476221
sumOfLISmke2.lisp,Peephole,725266.7001012014
tri_1.lisp,CSE and Peephole,707613.1001667818
tri_1.lisp,Common subexpression elimination,734642.099996563
tri_1.lisp,Constant Propagation and Peephole,722346.7000585515
tri_1.lisp,Constant propagation,955862.3001794331
tri_1.lisp,Constant propagation and CSE,727819.8998392327
tri_1.lisp,Constant propagation and CSE and Peephole,2248007.599700941
tri_1.lisp,Constant propagation and Inlining and CSE,707609.1998897027
tri_1.lisp,Constant propagation and Inlining and CSE and Peephole,978508.199841599
tri_1.lisp,Constant propagation and Inlining and Peephole,718957.2999777738
tri_1.lisp,Constant propagation and inlining,816306.5998815
tri_1.lisp,Inlining,794771.2998429779
tri_1.lisp,Inlining and CSE,733339.6002650261
tri_1.lisp,Inlining and CSE and Peephole,917797.800138942
tri_1.lisp,Inlining and Peephole,720310.3999927407
tri_1.lisp,No optimizations,979599.7000765055
tri_1.lisp,Peephole,1179721.0001532221
two_function_inlining.lisp,CSE and Peephole,707398.6998875625
two_function_inlining.lisp,Common subexpression elimination,711725.8999642218
two_function_inlining.lisp,Constant Propagation and Peephole,737772.3999525188
two_function_inlining.lisp,Constant propagation,783891.4996682433
two_function_inlining.lisp,Constant propagation and CSE,698467.0999372611
two_function_inlining.lisp,Constant propagation and CSE and Peephole,708179.2999088066
two_function_inlining.lisp,Constant propagation and Inlining and CSE,700256.4001595601
two_function_inlining.lisp,Constant propagation and Inlining and CSE and Peephole,712711.7001800798
two_function_inlining.lisp,Constant propagation and Inlining and Peephole,719734.7997134784
two_function_inlining.lisp,Constant propagation and inlining,716500.7998992223
two_function_inlining.lisp,Inlining,696992.8999751573
two_function_inlining.lisp,Inlining and CSE,715911.6998082027
two_function_inlining.lisp,Inlining and CSE and Peephole,700093.2000664761
two_function_inlining.lisp,Inlining and Peephole,706579.7002724139
two_function_inlining.lisp,No optimizations,783273.9000150468
two_function_inlining.lisp,Peephole,711618.5999620939
unique_variable_test.lisp,CSE and Peephole,706264.7000566358
unique_variable_test.lisp,Common subexpression elimination,691759.5997947501
unique_variable_test.lisp,Constant Propagation and Peephole,687989.5998281427
unique_variable_test.lisp,Constant propagation,706693.9000651473
unique_variable_test.lisp,Constant propagation and CSE,689053.6002174485
unique_variable_test.lisp,Constant propagation and CSE and Peephole,722499.8997116927
unique_variable_test.lisp,Constant propagation and Inlining and CSE,703623.8002910977
